date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp
2023-08-24,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6575.0,7355.0,4.52,3.78,,0.42557001,6960.0,0.38239956,-0.62725935,4.14e-05,90.48225899,-5.60481231,0.0,0.0,2023-08-24 15:00:00+00:00
2023-08-24,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,9490.0,3.67,4.21,,0.65756798,7140.0,0.41001916,-0.60501055,3.911e-05,92.46116699,-6.14189527,0.0,0.0,2023-08-24 16:00:00+00:00
2023-08-24,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5075.0,9655.0,2.39,2.15,,0.67181349,7184.0,0.41090674,-0.60681211,3.906e-05,92.12860142,-6.13387992,0.0,0.0,2023-08-24 17:00:00+00:00
2023-08-24,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6625.0,7470.0,4.63,4.09,,0.43953538,7042.0,0.39310098,-0.61934944,4.051e-05,91.13769261,-5.80574984,0.0,0.0,2023-08-24 18:00:00+00:00
2023-08-24,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,7470.0,3.72,4.09,,0.43880224,7109.0,0.39962471,-0.61568266,3.998e-05,91.35174731,-5.91676073,0.0,0.0,2023-08-24 19:00:00+00:00
2023-08-24,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,9755.0,3.72,5.37,,0.68115473,8234.0,0.52159667,-0.54959564,3.172e-05,94.72589432,-8.00897623,0.0,0.0,2023-08-24 20:00:00+00:00
2023-08-24,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,7470.0,3.72,4.11,,0.44436932,7109.0,0.40552676,-0.60857928,3.948e-05,92.13056037,-6.05696936,0.0,0.0,2023-08-24 21:00:00+00:00
2023-08-24,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,7470.0,3.72,4.11,,0.4459548,7109.0,0.40720224,-0.60659142,3.934e-05,92.34243169,-6.09680486,0.0,0.0,2023-08-24 22:00:00+00:00
2023-08-24,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,9790.0,3.62,2.94,,0.69250107,7203.0,0.42125053,-0.59595957,3.821e-05,93.20287319,-6.36677167,0.0,0.0,2023-08-24 23:00:00+00:00
2023-08-25,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,9690.0,3.62,4.48,,0.68008184,7170.0,0.41504092,-0.60116883,3.872e-05,92.74052099,-6.24264521,0.0,0.0,2023-08-25 00:00:00+00:00
2023-08-25,1,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,4945.0,9810.0,5.43,2.83,,0.69307327,7225.0,0.42153664,-0.59705442,3.821e-05,93.01163032,-6.35974182,0.0,0.0,2023-08-25 01:00:00+00:00
2023-08-25,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5035.0,9720.0,3.73,5.1,,0.68290949,7187.0,0.41645474,-0.60066828,3.862e-05,92.73087117,-6.26495224,0.0,0.0,2023-08-25 02:00:00+00:00
2023-08-25,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5030.0,9720.0,3.75,5.1,,0.68164587,7196.0,0.41582294,-0.60206077,3.868e-05,92.54687932,-6.24387997,0.0,0.0,2023-08-25 03:00:00+00:00
2023-08-25,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,30485.0,4.02,3.73,,5.14312744,11645.0,0.88100858,-0.42514956,1.86e-05,93.71771191,-13.3981509,0.0,0.0,2023-08-25 04:00:00+00:00
2023-08-25,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,9425.0,2.94,4.86,,0.64848542,7246.0,0.41826487,-0.60243561,3.852e-05,92.34652147,-6.26864549,0.0,0.0,2023-08-25 05:00:00+00:00
2023-08-25,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6665.0,7470.0,2.06,3.98,,0.43970823,7062.0,0.39548159,-0.61814257,4.034e-05,91.14085684,-5.85059315,0.0,0.0,2023-08-25 06:00:00+00:00
2023-08-25,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5370.0,9425.0,2.88,5.94,,0.64441323,7244.0,0.41288912,-0.6087825,3.897e-05,91.64670958,-6.14284547,0.0,0.0,2023-08-25 07:00:00+00:00
2023-08-25,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5370.0,9425.0,2.88,5.94,,0.6502533,7271.0,0.42311549,-0.59842442,3.814e-05,92.68398977,-6.36710006,0.0,0.0,2023-08-25 08:00:00+00:00
2023-08-25,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6605.0,7390.0,3.13,2.45,,0.4350841,6993.0,0.39205968,-0.61791091,4.061e-05,91.35334187,-5.81585293,0.0,0.0,2023-08-25 09:00:00+00:00
2023-08-25,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6605.0,7420.0,3.13,2.98,,0.43896317,7007.0,0.39436996,-0.61605079,4.042e-05,91.51436405,-5.86122854,0.0,0.0,2023-08-25 10:00:00+00:00
2023-08-25,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6605.0,7400.0,3.13,4.93,,0.43753266,6998.0,0.39405942,-0.61582708,4.045e-05,91.56200795,-5.86045539,0.0,0.0,2023-08-25 11:00:00+00:00
2023-08-25,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6605.0,7400.0,3.13,4.93,,0.43806553,6998.0,0.39462507,-0.61516326,4.04e-05,91.63043355,-5.87404868,0.0,0.0,2023-08-25 12:00:00+00:00
2023-08-25,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6605.0,7365.0,3.13,5.46,,0.43202162,6980.0,0.39029598,-0.61942757,4.077e-05,91.19210985,-5.78260159,0.0,0.0,2023-08-25 13:00:00+00:00
2023-08-25,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6625.0,7415.0,3.55,3.59,,0.42179108,7014.0,0.37727118,-0.63809567,4.189e-05,88.89184985,-5.44937003,0.0,0.0,2023-08-25 14:00:00+00:00
2023-08-25,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6625.0,7470.0,3.55,4.41,,0.43468475,7041.0,0.38773894,-0.62668912,4.101e-05,90.16275196,-5.68140989,0.0,0.0,2023-08-25 15:00:00+00:00
2023-08-25,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5690.0,9175.0,4.67,3.89,,0.61603069,7338.0,0.42033374,-0.60622833,3.844e-05,91.5933973,-6.25758539,0.0,0.0,2023-08-25 16:00:00+00:00
2023-08-25,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,9175.0,2.1,3.89,,0.61366439,7288.0,0.41190684,-0.61310074,3.91e-05,90.97552494,-6.09159135,0.0,0.0,2023-08-25 17:00:00+00:00
2023-08-25,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,9210.0,2.71,3.14,,0.62611103,7285.0,0.42234659,-0.60054359,3.824e-05,92.35396798,-6.34147928,0.0,0.0,2023-08-25 18:00:00+00:00
2023-08-25,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,9230.0,2.48,5.71,,0.62409163,7345.0,0.42375267,-0.6027162,3.817e-05,91.93743203,-6.33475291,0.0,0.0,2023-08-25 19:00:00+00:00
2023-08-25,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,10622.0,0.775,-0.45554017,2.139e-05,94.82989023,-11.95172714,0.0,0.0,2023-08-25 20:00:00+00:00
2023-08-25,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30500.0,4.17,5.19,,5.17372131,11666.0,0.88674791,-0.42284959,1.844e-05,93.69910131,-13.51382147,0.0,0.0,2023-08-25 21:00:00+00:00
2023-08-25,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,7535.0,4.17,2.42,,0.44944525,7174.0,0.41050196,-0.60761727,3.916e-05,91.88941225,-6.1359548,0.0,0.0,2023-08-25 22:00:00+00:00
2023-08-25,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30480.0,4.17,4.52,,5.14251709,11667.0,0.88602967,-0.42347165,1.848e-05,93.63884481,-13.49785118,0.0,0.0,2023-08-25 23:00:00+00:00
2023-08-26,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30505.0,4.17,4.16,,5.18226624,11669.0,0.88534839,-0.42403975,1.852e-05,93.58775745,-13.48194181,0.0,0.0,2023-08-26 00:00:00+00:00
2023-08-26,1,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30505.0,4.17,4.16,,5.182724,11668.0,0.88561304,-0.42385124,1.851e-05,93.59846373,-13.48934362,0.0,0.0,2023-08-26 01:00:00+00:00
2023-08-26,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30505.0,4.17,4.16,,5.18348694,11665.0,0.88659472,-0.42308801,1.846e-05,93.65617105,-13.51445502,0.0,0.0,2023-08-26 02:00:00+00:00
2023-08-26,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30510.0,4.17,4.94,,5.19218445,11663.0,0.88701971,-0.42277045,1.844e-05,93.67745063,-13.52583965,0.0,0.0,2023-08-26 03:00:00+00:00
2023-08-26,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20057678,11664.0,0.88658817,-0.42313964,1.846e-05,93.64256545,-13.51605819,0.0,0.0,2023-08-26 04:00:00+00:00
2023-08-26,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20072937,11664.0,0.8861763,-0.42349277,1.848e-05,93.60901062,-13.50677073,0.0,0.0,2023-08-26 05:00:00+00:00
2023-08-26,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20133972,11662.0,0.88678784,-0.42302592,1.846e-05,93.64248304,-13.52275953,0.0,0.0,2023-08-26 06:00:00+00:00
2023-08-26,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20126343,11665.0,0.88578291,-0.42385407,1.851e-05,93.57010689,-13.4988271,0.0,0.0,2023-08-26 07:00:00+00:00
2023-08-26,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20149231,11665.0,0.88552661,-0.42408219,1.852e-05,93.54679228,-13.49339009,0.0,0.0,2023-08-26 08:00:00+00:00
2023-08-26,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20141602,11667.0,0.88458068,-0.424861,1.857e-05,93.47856139,-13.47097366,0.0,0.0,2023-08-26 09:00:00+00:00
2023-08-26,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30515.0,4.17,4.89,,5.20210266,11665.0,0.88529892,-0.42431027,1.854e-05,93.51881069,-13.48954769,0.0,0.0,2023-08-26 10:00:00+00:00
2023-08-26,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.21087646,11663.0,0.88568516,-0.42402464,1.852e-05,93.53743207,-13.49995309,0.0,0.0,2023-08-26 11:00:00+00:00
2023-08-26,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.21102905,11664.0,0.88510163,-0.42451426,1.855e-05,93.49278057,-13.48644996,0.0,0.0,2023-08-26 12:00:00+00:00
2023-08-26,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.2116394,11663.0,0.88564999,-0.42409903,1.852e-05,93.52197783,-13.50085341,0.0,0.0,2023-08-26 13:00:00+00:00
2023-08-26,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.21232605,11660.0,0.88649697,-0.42344427,1.848e-05,93.57075854,-13.52265036,0.0,0.0,2023-08-26 14:00:00+00:00
2023-08-26,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.21247864,11661.0,0.88603384,-0.42383828,1.851e-05,93.53387979,-13.51209457,0.0,0.0,2023-08-26 15:00:00+00:00
2023-08-26,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.21263123,11662.0,0.8856041,-0.42420513,1.853e-05,93.49924531,-13.50237447,0.0,0.0,2023-08-26 16:00:00+00:00
2023-08-26,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6820.0,30520.0,4.17,5.79,,5.21286011,11662.0,0.88534005,-0.42443921,1.855e-05,93.47546251,-13.49674921,0.0,0.0,2023-08-26 17:00:00+00:00
2023-08-26,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.2130127,11720.0,0.89098938,-0.42315782,1.843e-05,93.36164231,-13.56817641,0.0,0.0,2023-08-26 18:00:00+00:00
2023-08-26,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.21354675,11718.0,0.89149482,-0.42277483,1.84e-05,93.38846001,-13.58161916,0.0,0.0,2023-08-26 19:00:00+00:00
2023-08-26,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.21392822,11718.0,0.89143343,-0.42284771,1.841e-05,93.3777901,-13.58097847,0.0,0.0,2023-08-26 20:00:00+00:00
2023-08-26,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.21438599,11716.0,0.89178033,-0.42259232,1.839e-05,93.39410323,-13.59048479,0.0,0.0,2023-08-26 21:00:00+00:00
2023-08-26,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.21453857,11717.0,0.89141316,-0.42291111,1.841e-05,93.36321522,-13.58224332,0.0,0.0,2023-08-26 22:00:00+00:00
2023-08-26,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.21469116,11718.0,0.89099891,-0.42326739,1.844e-05,93.3292672,-13.57284098,0.0,0.0,2023-08-26 23:00:00+00:00
2023-08-27,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30520.0,5.91,5.79,,5.21484375,11719.0,0.89044697,-0.42373414,1.846e-05,93.28624849,-13.56002521,0.0,0.0,2023-08-27 00:00:00+00:00
2023-08-27,1,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,7660.0,5.91,5.96,,0.46020985,7291.0,0.42038441,-0.60429331,3.848e-05,91.73755999,-6.29633278,0.0,0.0,2023-08-27 01:00:00+00:00
2023-08-27,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30490.0,5.91,3.1,,5.16670227,11718.0,0.890413,-0.42380832,1.847e-05,93.27080637,-13.56095282,0.0,0.0,2023-08-27 02:00:00+00:00
2023-08-27,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30515.0,5.91,2.51,,5.207901,11716.0,0.89114614,-0.42324304,1.844e-05,93.31255641,-13.58004151,0.0,0.0,2023-08-27 03:00:00+00:00
2023-08-27,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30515.0,5.91,2.51,,5.20843506,11714.0,0.89169509,-0.42282518,1.841e-05,93.34222105,-13.59457696,0.0,0.0,2023-08-27 04:00:00+00:00
2023-08-27,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30525.0,5.91,2.61,,5.2255249,11714.0,0.89156694,-0.42295165,1.842e-05,93.3271519,-13.59227887,0.0,0.0,2023-08-27 05:00:00+00:00
2023-08-27,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,30525.0,5.91,2.61,,5.22605896,11712.0,0.89200087,-0.42262627,1.84e-05,93.34920813,-13.60395992,0.0,0.0,2023-08-27 06:00:00+00:00
2023-08-27,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30535.0,3.26,4.74,,5.24337769,11662.0,0.88670142,-0.42411405,1.852e-05,93.40712078,-13.53336981,0.0,0.0,2023-08-27 07:00:00+00:00
2023-08-27,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30535.0,3.26,4.74,,5.24398804,11661.0,0.88718243,-0.42375215,1.85e-05,93.43198344,-13.54615998,0.0,0.0,2023-08-27 08:00:00+00:00
2023-08-27,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30535.0,3.26,4.74,,5.24459839,11658.0,0.88786609,-0.42322727,1.847e-05,93.47019351,-13.56399002,0.0,0.0,2023-08-27 09:00:00+00:00
2023-08-27,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30535.0,3.26,4.74,,5.24505615,11657.0,0.8881218,-0.42304566,1.846e-05,93.48032756,-13.57121589,0.0,0.0,2023-08-27 10:00:00+00:00
2023-08-27,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30575.0,3.26,4.55,,5.31661987,11659.0,0.88734932,-0.42368828,1.85e-05,93.42310296,-13.55295755,0.0,0.0,2023-08-27 11:00:00+00:00
2023-08-27,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30595.0,3.26,5.5,,5.35522461,11658.0,0.88772066,-0.42341386,1.848e-05,93.44083184,-13.56305002,0.0,0.0,2023-08-27 12:00:00+00:00
2023-08-27,13,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.37536621,11656.0,0.88802106,-0.4231962,1.847e-05,93.45392533,-13.5713902,0.0,0.0,2023-08-27 13:00:00+00:00
2023-08-27,14,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.3767395,11649.0,0.89034624,-0.42134967,1.836e-05,93.60040867,-13.63011076,0.0,0.0,2023-08-27 14:00:00+00:00
2023-08-27,15,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.3767395,11651.0,0.88957734,-0.42199255,1.84e-05,93.54300484,-13.61184314,0.0,0.0,2023-08-27 15:00:00+00:00
2023-08-27,16,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.37773132,11646.0,0.89104004,-0.42083703,1.833e-05,93.63302816,-13.64920637,0.0,0.0,2023-08-27 16:00:00+00:00
2023-08-27,17,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.37658691,11656.0,0.887549,-0.42366779,1.85e-05,93.396583,-13.56324629,0.0,0.0,2023-08-27 17:00:00+00:00
2023-08-27,18,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.37750244,11652.0,0.88897414,-0.42254754,1.843e-05,93.48346257,-13.59951634,0.0,0.0,2023-08-27 18:00:00+00:00
2023-08-27,19,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30605.0,3.26,4.03,,5.37826538,11649.0,0.88966734,-0.42201352,1.84e-05,93.52246593,-13.61765642,0.0,0.0,2023-08-27 19:00:00+00:00
2023-08-27,20,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,30500.0,3.26,4.36,,5.19042969,11652.0,0.88855035,-0.42293463,1.846e-05,93.44238768,-13.59076744,0.0,0.0,2023-08-27 20:00:00+00:00
2023-08-27,21,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,4535.0,9950.0,2.15,4.01,,0.70695877,7319.0,0.42847939,-0.59722398,3.788e-05,92.28914472,-6.47377809,0.0,0.0,2023-08-27 21:00:00+00:00
2023-08-27,22,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,4910.0,9660.0,2.16,3.49,,0.67763567,7170.0,0.41381783,-0.60500532,3.899e-05,91.88596754,-6.22579627,0.0,0.0,2023-08-27 22:00:00+00:00
2023-08-27,23,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,4910.0,9670.0,2.16,3.77,,0.67935705,7170.0,0.41467853,-0.60403179,3.892e-05,91.98425451,-6.24627079,0.0,0.0,2023-08-27 23:00:00+00:00
2023-08-28,0,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,4910.0,9670.0,2.16,3.77,,0.6765914,7190.0,0.4132957,-0.60700891,3.905e-05,91.59641923,-6.1999104,0.0,0.0,2023-08-28 00:00:00+00:00
2023-08-28,2,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5420.0,9360.0,2.83,2.56,,0.64318895,7263.0,0.42013109,-0.60359611,3.854e-05,91.74162106,-6.31429442,0.0,0.0,2023-08-28 02:00:00+00:00
2023-08-28,3,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5365.0,9485.0,2.64,4.49,,0.65557718,7279.0,0.42092204,-0.6037464,3.849e-05,91.67082902,-6.32216346,0.0,0.0,2023-08-28 03:00:00+00:00
2023-08-28,4,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6915.0,30490.0,4.29,3.55,,5.17623901,11696.0,0.8907903,-0.42367554,1.848e-05,93.18907488,-13.60293657,0.0,0.0,2023-08-28 04:00:00+00:00
2023-08-28,5,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6915.0,30500.0,4.29,5.54,,5.19165039,11702.0,0.88858671,-0.42546416,1.858e-05,93.03793412,-13.54912901,0.0,0.0,2023-08-28 05:00:00+00:00
2023-08-28,6,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,4980.0,9790.0,2.7,2.6,,0.68435431,7285.0,0.41717715,-0.60868003,3.881e-05,91.09619339,-6.22918986,0.0,0.0,2023-08-28 06:00:00+00:00
2023-08-28,7,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5510.0,9355.0,2.58,4.91,,0.63772082,7303.0,0.41830242,-0.60852809,3.873e-05,91.05362207,-6.24392602,0.0,0.0,2023-08-28 07:00:00+00:00
2023-08-28,8,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,10634.0,0.775,-0.4585051,2.157e-05,94.18369752,-11.96759603,0.0,0.0,2023-08-28 08:00:00+00:00
2023-08-28,9,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6730.0,0.0,2.74,0.0,,-1e-08,8664.0,0.56455202,-0.53504613,2.97e-05,94.19067495,-8.71968306,0.0,0.0,2023-08-28 09:00:00+00:00
2023-08-28,10,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6730.0,7510.0,2.74,3.83,,0.44220686,7115.0,0.39897144,-0.61980273,4.024e-05,90.32881438,-5.91039207,0.0,0.0,2023-08-28 10:00:00+00:00
2023-08-28,11,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,9155.0,4.47,4.85,,0.62043905,7344.0,0.42740047,-0.60057135,3.803e-05,91.77016954,-6.43345195,0.0,0.0,2023-08-28 11:00:00+00:00
2023-08-28,12,BTC-240628-31000-P,BTCUSDT,P,240628-31000,0.0,0.0,0.0,0.0,0.0,0.0,6550.0,7385.0,4.73,4.46,,0.44030905,6962.0,0.39449215,-0.61538134,4.056e-05,91.26167098,-5.90600323,0.0,0.0,2023-08-28 12:00:00+00:00
